abs_lga;suburb;census_year;state;category;sub_category;speaks_english_only;very_well_or_well;not_well_or_not_at_all;total_1;not_stated_b;total_2
Darwin;Nakara;2016;Northern Territory;;Australian Indigenous Languages;;24.0;3.0;27.0;0.0;27.0
Darwin;Nakara;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;63.0;0.0;63.0;0.0;59.0
Darwin;Nightcliff;2016;Northern Territory;;Speaks English only;2374.0;;;;;2374.0
Darwin;Nightcliff;2016;Northern Territory;;Dutch;;9.0;0.0;9.0;0.0;9.0
Darwin;Rapid Creek;2016;Northern Territory;Indo-Aryan languages;Bengali;;12.0;3.0;13.0;0.0;16.0
Darwin;Stuart Park;2016;Northern Territory;;French;;24.0;0.0;26.0;0.0;27.0
Darwin;The Gardens (NT);2016;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2016;Northern Territory;;Language spoken at home not stated;;9.0;0.0;11.0;248.0;261.0
Darwin;Wagaman;2016;Northern Territory;;Thai;;7.0;11.0;20.0;0.0;20.0
Darwin;Wanguri;2016;Northern Territory;;Thai;;8.0;0.0;7.0;0.0;7.0
Darwin;Wanguri;2016;Northern Territory;;Other(f);;72.0;6.0;83.0;3.0;79.0
Darwin;Winnellie;2016;Northern Territory;Chinese languages;Other(c);;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2016;Northern Territory;Indo-Aryan languages;Sinhalese;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;;Greek;;38.0;11.0;43.0;0.0;44.0
Darwin;Wulagi;2016;Northern Territory;Indo-Aryan languages;Other(d);;11.0;3.0;16.0;0.0;16.0
Darwin;Wulagi;2016;Northern Territory;;Spanish;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;;Other(f);;78.0;14.0;92.0;0.0;95.0
Darwin;Alawa;2016;Northern Territory;;Australian Indigenous Languages;;11.0;0.0;11.0;0.0;11.0
Darwin;Alawa;2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Alawa;2016;Northern Territory;;French;;3.0;0.0;3.0;0.0;3.0
Darwin;Alawa;2016;Northern Territory;Southeast Asian Austronesian languages;Other(e);;12.0;0.0;12.0;0.0;12.0
Darwin;Anula;2016;Northern Territory;Indo-Aryan languages;Urdu;;3.0;0.0;3.0;0.0;3.0
Darwin;Anula;2016;Northern Territory;Indo-Aryan languages;Other(d);;10.0;0.0;10.0;0.0;10.0
Darwin;Bayview (NT);2016;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;14.0;0.0;14.0;0.0;14.0
Darwin;Brinkin;2016;Northern Territory;Chinese languages;Cantonese;;23.0;0.0;23.0;0.0;23.0
Darwin;Brinkin;2016;Northern Territory;;Korean;;3.0;0.0;3.0;0.0;3.0
Darwin;Casuarina (NT);2016;Northern Territory;Indo-Aryan languages;Bengali;;17.0;0.0;17.0;0.0;17.0
Darwin;Coconut Grove;2016;Northern Territory;Chinese languages;Other(c);;15.0;7.0;21.0;0.0;21.0
Darwin;East Point;2016;Northern Territory;;Arabic;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;Southeast Asian Austronesian languages;Other(e);;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;Chinese languages;Mandarin;;4.0;0.0;3.0;0.0;3.0
Darwin;Eaton (NT);2016;Northern Territory;Southeast Asian Austronesian languages;Filipino;;7.0;0.0;7.0;0.0;7.0
Darwin;Fannie Bay;2016;Northern Territory;Southeast Asian Austronesian languages;Other(e);;4.0;0.0;3.0;0.0;3.0
Darwin;Jingili;2016;Northern Territory;;Thai;;6.0;3.0;4.0;0.0;4.0
Darwin;Karama;2016;Northern Territory;Indo-Aryan languages;Punjabi;;5.0;0.0;5.0;0.0;5.0
Darwin;Karama;2016;Northern Territory;;Thai;;61.0;12.0;78.0;0.0;77.0
Darwin;Larrakeyah;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;69.0;3.0;70.0;0.0;70.0
Darwin;Leanyer;2016;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2016;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2016;Northern Territory;Indo-Aryan languages;Hindi;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2016;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2016;Northern Territory;;Japanese;;6.0;0.0;6.0;0.0;6.0
Darwin;Lyons (NT);2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2016;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2016;Northern Territory;;German;;4.0;0.0;8.0;0.0;8.0
Darwin;Millner;2016;Northern Territory;;German;;17.0;0.0;17.0;0.0;21.0
Darwin;Moil;2016;Northern Territory;;French;;10.0;0.0;10.0;0.0;10.0
Darwin;Nakara;2016;Northern Territory;;French;;10.0;0.0;12.0;0.0;12.0
Darwin;Nakara;2016;Northern Territory;Indo-Aryan languages;Sinhalese;;21.0;0.0;21.0;0.0;21.0
Darwin;Nightcliff;2016;Northern Territory;Chinese languages;Other(c);;3.0;0.0;3.0;0.0;3.0
Darwin;Parap;2016;Northern Territory;;Australian Indigenous Languages;;4.0;0.0;6.0;0.0;6.0
Darwin;Parap;2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Rapid Creek;2016;Northern Territory;;German;;18.0;0.0;18.0;0.0;18.0
Darwin;The Gardens (NT);2016;Northern Territory;;Australian Indigenous Languages;;17.0;0.0;17.0;0.0;17.0
Darwin;The Gardens (NT);2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;16.0;5.0;18.0;0.0;18.0
Darwin;The Narrows (NT);2016;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2016;Northern Territory;Indo-Aryan languages;Hindi;;17.0;3.0;17.0;0.0;17.0
Darwin;Tiwi;2016;Northern Territory;;Italian;;7.0;3.0;13.0;0.0;13.0
Darwin;Tiwi;2016;Northern Territory;;Tamil;;15.0;3.0;13.0;0.0;13.0
Darwin;Tiwi;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Wagaman;2016;Northern Territory;Indo-Aryan languages;Punjabi;;7.0;0.0;7.0;0.0;7.0
Darwin;Wagaman;2016;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Wanguri;2016;Northern Territory;;Greek;;92.0;21.0;117.0;0.0;117.0
Darwin;Wanguri;2016;Northern Territory;Indo-Aryan languages;Sinhalese;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2016;Northern Territory;;Arabic;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2016;Northern Territory;;German;;3.0;0.0;3.0;0.0;3.0
Darwin;Winnellie;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2016;Northern Territory;Indo-Aryan languages;Other(d);;10.0;0.0;10.0;0.0;10.0
Darwin;Wulagi;2016;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Wanguri;2021;Northern Territory;Chinese languages;Cantonese;;3.0;6.0;9.0;0.0;9.0
Darwin;Wanguri;2021;Northern Territory;Indo-Aryan languages;Bengali;;15.0;0.0;15.0;0.0;15.0
Darwin;Wanguri;2021;Northern Territory;Indo-Aryan languages;Urdu;;23.0;0.0;24.0;0.0;24.0
Darwin;Wanguri;2021;Northern Territory;Indo-Aryan languages;Other(d);;5.0;0.0;5.0;0.0;5.0
Darwin;Wanguri;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Wanguri;2021;Northern Territory;;Portuguese;;4.0;0.0;6.0;0.0;6.0
Darwin;Wanguri;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Wanguri;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;16.0;0.0;16.0;0.0;16.0
Darwin;Wanguri;2021;Northern Territory;;Thai;;11.0;3.0;15.0;0.0;15.0
Darwin;Alawa;2021;Northern Territory;Chinese languages;Cantonese;;25.0;11.0;35.0;0.0;35.0
Darwin;Alawa;2021;Northern Territory;Chinese languages;Mandarin;;54.0;16.0;62.0;0.0;62.0
Darwin;Alawa;2021;Northern Territory;Chinese languages;Other(c);;8.0;3.0;7.0;0.0;7.0
Darwin;Alawa;2021;Northern Territory;Indo-Aryan languages;Other(d);;4.0;0.0;4.0;0.0;4.0
Darwin;Alawa;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Alawa;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Alawa;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;6.0;0.0;9.0;0.0;9.0
Darwin;Alawa;2021;Northern Territory;;Other(f);;69.0;22.0;89.0;0.0;91.0
Darwin;Millner;2021;Northern Territory;Chinese languages;Mandarin;;28.0;3.0;38.0;0.0;38.0
Darwin;Millner;2021;Northern Territory;;French;;10.0;0.0;10.0;0.0;10.0
Darwin;Millner;2021;Northern Territory;Indo-Aryan languages;Gujarati;;9.0;0.0;9.0;0.0;9.0
Darwin;Millner;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;4.0;0.0;4.0;0.0;4.0
Darwin;Millner;2021;Northern Territory;Indo-Aryan languages;Other(d);;5.0;0.0;5.0;0.0;5.0
Darwin;Millner;2021;Northern Territory;;Italian;;7.0;0.0;12.0;0.0;15.0
Darwin;Millner;2021;Northern Territory;;Khmer;;3.0;3.0;6.0;0.0;6.0
Darwin;Millner;2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;22.0;0.0;22.0;0.0;22.0
Darwin;Millner;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;31.0;0.0;33.0;0.0;36.0
Darwin;Millner;2021;Northern Territory;;Spanish;;6.0;0.0;6.0;0.0;6.0
Darwin;Karama;2021;Northern Territory;;Speaks English only;2786.0;;;;;2786.0
Darwin;Karama;2021;Northern Territory;;Arabic;;11.0;4.0;14.0;0.0;14.0
Darwin;Karama;2021;Northern Territory;Indo-Aryan languages;Gujarati;;3.0;0.0;3.0;0.0;3.0
Darwin;Karama;2021;Northern Territory;Indo-Aryan languages;Nepali;;10.0;0.0;10.0;0.0;16.0
Darwin;Karama;2021;Northern Territory;;Khmer;;3.0;0.0;3.0;0.0;3.0
Darwin;Karama;2021;Northern Territory;;Russian;;4.0;0.0;4.0;0.0;4.0
Darwin;Karama;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Karama;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;104.0;19.0;121.0;0.0;120.0
Darwin;Wulagi;2021;Northern Territory;;Arabic;;5.0;0.0;5.0;0.0;5.0
Darwin;Wulagi;2021;Northern Territory;Chinese languages;Cantonese;;0.0;7.0;3.0;0.0;3.0
Darwin;Wulagi;2021;Northern Territory;Chinese languages;Other(c);;15.0;8.0;18.0;0.0;18.0
Darwin;Wulagi;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2021;Northern Territory;;Greek;;27.0;0.0;30.0;0.0;30.0
Darwin;Wulagi;2021;Northern Territory;Indo-Aryan languages;Punjabi;;10.0;0.0;10.0;0.0;10.0
Darwin;Wulagi;2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2021;Northern Territory;;Macedonian;;5.0;0.0;5.0;0.0;5.0
Darwin;Wulagi;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;24.0;0.0;25.0;0.0;25.0
Darwin;Wulagi;2021;Northern Territory;;Language used at home not stated;;16.0;0.0;16.0;236.0;255.0
Darwin;Darwin City;2021;Northern Territory;;Speaks English only;3727.0;;;;;3727.0
Darwin;Darwin City;2021;Northern Territory;;Greek;;53.0;10.0;59.0;0.0;61.0
Darwin;Darwin City;2021;Northern Territory;Indo-Aryan languages;Gujarati;;4.0;0.0;4.0;0.0;4.0
Darwin;Darwin City;2021;Northern Territory;Indo-Aryan languages;Punjabi;;60.0;3.0;66.0;0.0;66.0
Darwin;Darwin City;2021;Northern Territory;;Khmer;;6.0;0.0;7.0;0.0;7.0
Darwin;Darwin City;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Darwin City;2021;Northern Territory;;Tamil;;26.0;4.0;32.0;0.0;32.0
Darwin;Fannie Bay;2021;Northern Territory;;Speaks English only;2097.0;;;;;2097.0
Darwin;Fannie Bay;2021;Northern Territory;Chinese languages;Other(c);;5.0;0.0;6.0;0.0;6.0
Darwin;Fannie Bay;2021;Northern Territory;;Greek;;49.0;8.0;61.0;0.0;58.0
Darwin;Fannie Bay;2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Fannie Bay;2021;Northern Territory;;Italian;;34.0;0.0;34.0;0.0;34.0
Darwin;Fannie Bay;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;8.0;0.0;8.0;0.0;8.0
Darwin;The Gardens (NT);2021;Northern Territory;;Australian Indigenous Languages;;20.0;0.0;20.0;8.0;24.0
Darwin;The Gardens (NT);2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;Vietnamese;;3.0;0.0;3.0;0.0;3.0
Darwin;The Gardens (NT);2021;Northern Territory;;Other(f);;37.0;0.0;43.0;3.0;46.0
Darwin;Woolner;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2021;Northern Territory;Indo-Aryan languages;Hindi;;10.0;0.0;11.0;0.0;11.0
Darwin;Woolner;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2021;Northern Territory;;Polish;;0.0;0.0;4.0;0.0;4.0
Darwin;Woolner;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2021;Northern Territory;;Language used at home not stated;;4.0;0.0;4.0;38.0;39.0
Darwin;Marrara;2021;Northern Territory;;Australian Indigenous Languages;;17.0;3.0;18.0;0.0;19.0
Darwin;Marrara;2021;Northern Territory;;French;;3.0;0.0;3.0;0.0;3.0
Darwin;Marrara;2021;Northern Territory;;Greek;;12.0;0.0;11.0;0.0;11.0
Darwin;Marrara;2021;Northern Territory;Indo-Aryan languages;Hindi;;3.0;0.0;3.0;0.0;3.0
Darwin;Marrara;2021;Northern Territory;;Khmer;;6.0;0.0;6.0;0.0;6.0
Darwin;Marrara;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;3.0;0.0;3.0;0.0;3.0
Darwin;Casuarina (NT);2021;Northern Territory;;Speaks English only;80.0;;;;;80.0
Darwin;Casuarina (NT);2021;Northern Territory;;Greek;;4.0;0.0;4.0;0.0;4.0
Darwin;Casuarina (NT);2021;Northern Territory;Indo-Aryan languages;Bengali;;27.0;0.0;27.0;0.0;27.0
Darwin;Casuarina (NT);2021;Northern Territory;Indo-Aryan languages;Nepali;;29.0;0.0;26.0;0.0;26.0
Darwin;Casuarina (NT);2021;Northern Territory;Indo-Aryan languages;Punjabi;;19.0;0.0;19.0;0.0;19.0
Darwin;Casuarina (NT);2021;Northern Territory;;Korean;;5.0;3.0;4.0;0.0;4.0
Darwin;Casuarina (NT);2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;4.0;0.0;4.0;0.0;4.0
Darwin;Casuarina (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;11.0;0.0;11.0;0.0;11.0
Darwin;Casuarina (NT);2021;Northern Territory;;Thai;;3.0;0.0;3.0;0.0;3.0
Darwin;Anula;2021;Northern Territory;;Australian Indigenous Languages;;12.0;0.0;12.0;0.0;12.0
Darwin;Anula;2021;Northern Territory;Chinese languages;Mandarin;;24.0;5.0;31.0;0.0;31.0
Darwin;Anula;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;9.0;0.0;9.0;0.0;9.0
Darwin;Anula;2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2021;Northern Territory;;Malayalam;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2021;Northern Territory;;Polish;;5.0;0.0;5.0;0.0;5.0
Darwin;Anula;2021;Northern Territory;;Spanish;;4.0;0.0;4.0;0.0;4.0
Darwin;The Narrows (NT);2021;Northern Territory;Chinese languages;Mandarin;;14.0;4.0;16.0;0.0;15.0
Darwin;The Narrows (NT);2021;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2021;Northern Territory;;Portuguese;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;3.0;0.0;3.0;0.0;3.0
Darwin;The Narrows (NT);2021;Northern Territory;;Language used at home not stated;;3.0;0.0;3.0;86.0;92.0
Darwin;Stuart Park;2021;Northern Territory;;Arabic;;0.0;3.0;5.0;0.0;5.0
Darwin;Stuart Park;2021;Northern Territory;;Australian Indigenous Languages;;12.0;0.0;12.0;0.0;12.0
Darwin;Stuart Park;2021;Northern Territory;;German;;8.0;0.0;11.0;0.0;13.0
Darwin;Stuart Park;2021;Northern Territory;Indo-Aryan languages;Bengali;;31.0;0.0;31.0;0.0;31.0
Darwin;Stuart Park;2021;Northern Territory;;Italian;;25.0;3.0;24.0;0.0;20.0
Darwin;Stuart Park;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Stuart Park;2021;Northern Territory;;Portuguese;;17.0;0.0;17.0;0.0;17.0
Darwin;Stuart Park;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;86.0;8.0;90.0;0.0;95.0
Darwin;Stuart Park;2021;Northern Territory;;Other(f);;91.0;4.0;97.0;6.0;101.0
Darwin;Wagaman;2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Wagaman;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Wagaman;2021;Northern Territory;;German;;11.0;0.0;11.0;0.0;13.0
Darwin;Wagaman;2021;Northern Territory;Indo-Aryan languages;Bengali;;7.0;0.0;7.0;0.0;7.0
Darwin;Wagaman;2021;Northern Territory;Indo-Aryan languages;Hindi;;15.0;0.0;15.0;0.0;15.0
Darwin;Wagaman;2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Wagaman;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;25.0;4.0;31.0;0.0;31.0
Darwin;Wagaman;2021;Northern Territory;;Tamil;;11.0;0.0;12.0;0.0;12.0
Darwin;Jingili;2021;Northern Territory;;Speaks English only;1366.0;;;;;1366.0
Darwin;Jingili;2021;Northern Territory;Chinese languages;Cantonese;;0.0;3.0;6.0;4.0;9.0
Darwin;Jingili;2021;Northern Territory;;French;;17.0;0.0;17.0;0.0;19.0
Darwin;Jingili;2021;Northern Territory;Indo-Aryan languages;Bengali;;9.0;0.0;9.0;0.0;9.0
Darwin;Jingili;2021;Northern Territory;Indo-Aryan languages;Punjabi;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;19.0;0.0;23.0;0.0;23.0
Darwin;Jingili;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;15.0;3.0;13.0;0.0;13.0
Darwin;Jingili;2021;Northern Territory;;Vietnamese;;14.0;0.0;20.0;0.0;20.0
Darwin;Nakara;2021;Northern Territory;Chinese languages;Other(c);;19.0;11.0;28.0;0.0;28.0
Darwin;Nakara;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;22.0;0.0;22.0;0.0;22.0
Darwin;Nakara;2021;Northern Territory;;Italian;;4.0;0.0;4.0;0.0;4.0
Darwin;Nakara;2021;Northern Territory;;Korean;;4.0;0.0;4.0;0.0;4.0
Darwin;Nakara;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Nakara;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;16.0;0.0;16.0;0.0;16.0
Darwin;Nakara;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;28.0;6.0;26.0;0.0;26.0
Darwin;Nakara;2021;Northern Territory;;Thai;;3.0;7.0;10.0;0.0;10.0
Darwin;Nakara;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Chinese languages;Mandarin;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Indo-Aryan languages;Hindi;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Indo-Aryan languages;Nepali;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Indo-Aryan languages;Sinhalese;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;Chinese languages;Cantonese;;18.0;3.0;19.0;0.0;19.0
Darwin;Lyons (NT);2021;Northern Territory;Chinese languages;Mandarin;;24.0;3.0;32.0;0.0;32.0
Darwin;Lyons (NT);2021;Northern Territory;Chinese languages;Other(c);;24.0;3.0;24.0;0.0;24.0
Darwin;Lyons (NT);2021;Northern Territory;;Greek;;109.0;16.0;122.0;0.0;122.0
Darwin;Lyons (NT);2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;;Spanish;;5.0;0.0;5.0;0.0;5.0
Darwin;Lyons (NT);2021;Northern Territory;;Vietnamese;;18.0;3.0;18.0;0.0;18.0
Darwin;Brinkin;2021;Northern Territory;;Arabic;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;Chinese languages;Cantonese;;19.0;0.0;21.0;0.0;21.0
Darwin;Brinkin;2021;Northern Territory;;French;;3.0;0.0;3.0;0.0;3.0
Darwin;Brinkin;2021;Northern Territory;;Greek;;62.0;3.0;65.0;0.0;65.0
Darwin;Brinkin;2021;Northern Territory;Indo-Aryan languages;Nepali;;36.0;3.0;41.0;0.0;41.0
Darwin;Brinkin;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;15.0;0.0;15.0;0.0;15.0
Darwin;Brinkin;2021;Northern Territory;;Italian;;0.0;0.0;4.0;0.0;4.0
Darwin;Brinkin;2021;Northern Territory;;Japanese;;3.0;0.0;6.0;0.0;6.0
Darwin;Brinkin;2021;Northern Territory;;Khmer;;3.0;0.0;3.0;0.0;3.0
Darwin;Brinkin;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;20.0;0.0;20.0;0.0;20.0
Darwin;Brinkin;2021;Northern Territory;;Spanish;;14.0;0.0;14.0;0.0;14.0
Darwin;Brinkin;2021;Northern Territory;;Vietnamese;;17.0;0.0;21.0;0.0;21.0
Darwin;Leanyer;2021;Northern Territory;Chinese languages;Mandarin;;54.0;21.0;79.0;0.0;76.0
Darwin;Leanyer;2021;Northern Territory;;German;;7.0;0.0;9.0;0.0;9.0
Darwin;Leanyer;2021;Northern Territory;;Greek;;223.0;50.0;278.0;0.0;278.0
Darwin;Leanyer;2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;Leanyer;2021;Northern Territory;Indo-Aryan languages;Nepali;;43.0;9.0;47.0;0.0;47.0
Darwin;Leanyer;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Leanyer;2021;Northern Territory;;Serbian;;0.0;0.0;4.0;0.0;4.0
Darwin;Leanyer;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;52.0;0.0;60.0;0.0;58.0
Darwin;Leanyer;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;49.0;4.0;48.0;0.0;50.0
Darwin;Leanyer;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Leanyer;2021;Northern Territory;;Vietnamese;;24.0;12.0;40.0;0.0;40.0
Darwin;Leanyer;2021;Northern Territory;;Other(f);;109.0;20.0;128.0;3.0;135.0
Darwin;Ludmilla;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;7.0;0.0;7.0;0.0;7.0
Darwin;Ludmilla;2021;Northern Territory;Indo-Aryan languages;Urdu;;8.0;0.0;7.0;0.0;7.0
Darwin;Ludmilla;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2021;Northern Territory;;Polish;;4.0;0.0;4.0;0.0;4.0
Darwin;Ludmilla;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;21.0;0.0;18.0;0.0;18.0
Darwin;Ludmilla;2021;Northern Territory;;Spanish;;3.0;0.0;3.0;0.0;3.0
Darwin;Ludmilla;2021;Northern Territory;;Tamil;;0.0;0.0;0.0;0.0;0.0
Darwin;Larrakeyah;2021;Northern Territory;Indo-Aryan languages;Bengali;;10.0;0.0;10.0;0.0;10.0
